# release	go1.27.0
# source	https://go.dev/dl/go1.27.0.src.tar.gz
# source_sha256	7002403d7cc44529ef6d26f69a44818263395ead7c16c05a5808ae047ebeb0e5
# license	BSD-3-Clause
# generated_by	tools/go-corpus/refresh.sh
# path	action	bytes	sha256
test/fixedbugs/bug417.go	compile	674	155bd24180cede4c261be266418477d1ca0fd1e1302aff349a57a389d0843006
test/fixedbugs/bug418.go	errorcheck	557	c1868360ec9ef42bfea7f70062cf06a8b83c4385a927509f663170ce5381fa6c
test/fixedbugs/bug419.go	compile	279	00543077d6339de85e53379d4ac03c779f7429abf327a8f0d34c45e61649bc2d
test/fixedbugs/bug420.go	compile	264	fae171289f7ecca5d7f3c55d70b8c3fe9a621cdbc8e13aa7bc692fe96843521c
test/fixedbugs/bug421.go	errorcheck	381	4132d720373e63958cd8a38b84628ba0e798d5aaddb4d7e95e824667700e9a29
test/fixedbugs/bug422.go	compile	240	9b8f32da8416d17ff883dae2c9000eac0f5d77318c7c892e1404c2013fc41c51
test/fixedbugs/bug423.go	run	2313	37e56f7946eda71ad67f1715b3990a53af2538e6601f5c400c7f20eae9421faa
test/fixedbugs/bug424.dir/lib.go	none	319	df0190796f1af7232472fc596654a78b983bef3a54de6dbf1cb5b1b22a147704
test/fixedbugs/bug424.dir/main.go	none	1677	245368658105d7c538a0429c327bf47c0e665c94c3c5f619ee63d0655e03cf31
test/fixedbugs/bug424.go	rundir	375	be8c908c0ed2b08f323307a73696c1ecdb68e18f78322f6aca10a22c231830ce
test/fixedbugs/bug425.go	compile	323	029848258b4afde12cbea93d2f43d6934079843d06e7404974f0df994efac0b7
test/fixedbugs/bug426.go	compile	260	d2323e2b7d0c07335eabacd0b2e7a81c52dc8fc2f9ff2b13d6bb362fa151f0a9
test/fixedbugs/bug427.go	compile	614	d801fee4ab6297f9851591ec950f3935dcc68e418f13776184a473ced6fe851d
test/fixedbugs/bug428.go	run	447	045512d2e2204863d9fcb60f436b262be79ca6fbc7f15037ebbd0d2c090e238b
test/fixedbugs/bug430.go	compile	327	4b4ec6ada3d46b91cf8a5f72a212a9a99d13668f6fdc83e384c2b3aa4073c7d3
test/fixedbugs/bug431.go	compile	367	47464b825e5ccba29bb0333c1fa269d706e622d88e81c640e5dc40b29e6416f4
test/fixedbugs/bug432.go	compile	255	bda1e4ced98feb0f8cdad6ae982ecae31205d5beee0247a4a774afb6b8add135
test/fixedbugs/bug433.go	run	552	20c574730a06f12cbebeccdbcb2972f46cf1d907d5023380974ea9383079bea6
test/fixedbugs/bug434.go	run	565	9ef2deebf10187a307104858032666bbff72168ec73e3ad32d2c98043963b93b
test/fixedbugs/bug435.go	errorcheck	398	1c0c3473905576f15b10434d031cd3380fd0e7ef41eb6b4fb0dae6b60cb142e1
test/fixedbugs/bug436.go	run	428	652659fd8e4199febb93d6a2fb09e5ddeb76394af3342e2584a8096c1a86ff10
test/fixedbugs/bug437.dir/one.go	none	261	8bb29e10d9f57d1e63479b792feaec2c942b7047bde7cd5d1474908da5dfef38
test/fixedbugs/bug437.dir/two.go	none	216	3c2193e47bb5093fa61db1934ba87ddac42c5abf903591f7d3f727b96e1461b7
test/fixedbugs/bug437.dir/x.go	none	499	26b9d8d16ca3371eba5576cc06801061ac1c24c88e5700389960d68339283994
test/fixedbugs/bug437.go	rundir	381	5c3739b8fcb86408e113530121862ce2d1ff5cf4232f93140395ce19af1194b5
test/fixedbugs/bug438.go	compile	329	5f3342f5b3360f2d6364c2578d2591231604f57a78c642c75f0733c2583e3a99
test/fixedbugs/bug439.go	compile	329	f1f5901e012cbea750bdb931eb7ee48a79b59e15ca7c8bd7d6d9b353eb6d7fe8
test/fixedbugs/bug440_32.go	run	514	23d6d452ab19e5aa8fc5e568c2817546355e9667245f4d2f580812d4b2695382
test/fixedbugs/bug440_64.go	run	435	cdf00d157b25809643400e054c0a6c2339e9c36299df20156965c1fb86bbfa39
test/fixedbugs/bug441.go	run	641	43daa59ec710afc5135ed81337f139e4d75e9d057d6e715696c5c9bfd401f4b1
test/fixedbugs/bug442.go	run	509	b998c471b3db089a28977dddf30b498feafc2e60ada494cb64ba89b55d3368fb
test/fixedbugs/bug443.go	compile	385	91155079036f97d208bdcf75a0c8935cc7f85ce6ce7cb79755a4afc1463d6561
test/fixedbugs/bug444.go	run	645	af03efcb530faea67b5c132789865c9fcbeece90e0c1c946077e54eb9d23da71
test/fixedbugs/bug445.go	compile	257	d226fe461f7ea78faa3c39e330e6ff66b6636229bb99c1f8a9800490d7cf315d
test/fixedbugs/bug446.go	run	699	76f87b8ac690164761903b27bfdba9b84fe9c4e15efbeb2fb84cf230a06d2adb
test/fixedbugs/bug447.go	runoutput	2017	bc9fab3e72bebcf0e4358c1c20ccb31738c5a806f40defd19ee8ea8fd28a8b8f
test/fixedbugs/bug448.dir/pkg1.go	none	244	e3254c35333a4c7f3287dae47c146d16755f1164314319d0ef9a31a1c2db3dfa
test/fixedbugs/bug448.dir/pkg2.go	none	287	3bafa400f9a3bb8593bf3f278f3158715dfd63d76120525bbcf7819f9c888f49
test/fixedbugs/bug448.go	compiledir	191	8f375534bed520ae24bc77373a3b8d8415e0305171e00b9e1dce3928e097c30f
test/fixedbugs/bug449.go	runoutput	1498	4adade6d1892af84856f1a61bdc51f894bd7be765be252247b59d0eb148f0c46
test/fixedbugs/bug450.go	run	496	b0555af7c9f983244fda5f9d548191fa3d7a3510eedf4e589ea8155cf3a03b09
test/fixedbugs/bug451.go	errorcheck	273	235cb1ba0cbca0e7f18eb9ab897ab8f01ec61b2bb97f37a9ed6eb66466167033
test/fixedbugs/bug452.go	run	915	ecd32f5c0d978d4dedc0978a035407ccaaebd521c9125782d7aa5a4b58b9ebc9
test/fixedbugs/bug453.go	run	703	ad71294ea05498212b04ae1a974ae4dddd192e0d275d78a320d2134559469143
test/fixedbugs/bug454.go	run	353	5759400904474358befc7f646f05329bf88371e0018c80b6c181c44677db81de
test/fixedbugs/bug455.go	run	777	41859a2713a8854eac96a8552e03326f2ac70c2ce15662ce3dd643d7f8a81b50
test/fixedbugs/bug456.go	run	544	224cda054053a9b27dac2e3eb81c63a7c41d797e746cf3570c4dfac608ff5009
test/fixedbugs/bug457.go	run	331	8f737026564c10d2b439016f35fbb22706ae469cbd80b6c13bf7953644d477e6
test/fixedbugs/bug458.go	compile	513	e3faa896612bf0c758da3f8c47f0d880f497da25d7f6e49c32d3ddb87cc1ca46
test/fixedbugs/bug459.go	errorcheck	681	d3f38cc78e226ee10252387d867c40c078fec301d1b667a06effe06342864516
test/fixedbugs/bug460.dir/a.go	none	221	476cce9f50a00398ca777f8510eabfe9cd322a545fab6e2d702949ca6b04147f
test/fixedbugs/bug460.dir/b.go	none	479	5aeba644ebb43ea9a8f71b7afeb0851e69093637746d35f395c0881ed9323f4c
test/fixedbugs/bug460.go	errorcheckdir	276	d1e1b46331c8def3bfca7533446d2dab85ae2a4d5e9263ede5849268e0ba8da0
test/fixedbugs/bug461.go	run	426	b8660eb9ee4f34dd806272f04ac8ede17224ff7797c041168fd6a1ad27be5f4a
test/fixedbugs/bug462.go	errorcheck	378	55147360c1664df839c178826bf36d86b0804b7548f8ba3d2f5c67c4be723767
test/fixedbugs/bug463.go	errorcheck	497	b52c5704dd2dc0c89e6fcd6cb43d5627df022c72636577d708fbf8b31717cad8
test/fixedbugs/bug464.go	errorcheck	338	cee989690ed962af3a063da12aab26a54d666d3dbcc182ed31ca5853752a86f9
test/fixedbugs/bug465.dir/a.go	none	933	700b0558ce514a66dc2adb654c24c758cfebfe472df2b560caeadb8c31a7effc
test/fixedbugs/bug465.dir/b.go	none	339	cf7fa8255d6350b869921b4206d4633196998723ad52154b05cad3226c579ab4
test/fixedbugs/bug465.go	rundir	272	395ac19df591f240ad5bd1c4abd4dbdb1943264edd0bb2f9b5baf0aacfdb0501
test/fixedbugs/bug466.dir/a.go	none	330	11ca22e7a894a3e1ed18e392496d536bd74fa136d64ee844f8999f3742ad758c
test/fixedbugs/bug466.dir/b.go	none	499	f73bf87b98273123ccf3dba444fc29ea08de9dd5a733802e8757b83ed49aa536
test/fixedbugs/bug466.go	rundir	277	00122f891962ca95abe2a7fca33ce547ed0192d9b5427a164d220b4f2afaf552
test/fixedbugs/bug467.dir/p1.go	none	90	b9924c4c681a85ee99c910701460b4a12a2b371d78d7325bf2ed0d6ad81ca578
test/fixedbugs/bug467.dir/p2.go	none	86	2264dafb66d74b129f17c57df251712a47e1952f96a71d9d789cb543f7946bfd
test/fixedbugs/bug467.dir/p3.go	none	64	b513b11a4d894fb0d878f5dffb7dbf0b2c037024f465322da2208e9c4c6d955c
test/fixedbugs/bug467.go	compiledir	293	3d7ab595c2fc8ee410ab51dc8a148b3e876b82452f15d9a9508ad4d0485847bf
test/fixedbugs/bug468.dir/p1.go	none	199	5078f84f80348bd9266e9234be6130361a339bfec5b85980d16a10c8c0d828b3
test/fixedbugs/bug468.dir/p2.go	none	422	449c63d381a71d647bd95929aa23599a22a89cbc3cfaafb204d4e32317737c64
test/fixedbugs/bug468.go	rundir	293	d93dd5c67bb87d77d93a3d23d2552872805d4eaa3b3fd39b81a5785f8cd4ef03
test/fixedbugs/bug470.go	run	608	1ee8b0ee530d32c65a7dce78b91bdb7019a6e95323275e16b7ecdeb8adab9149
test/fixedbugs/bug471.go	compile	318	1ca09113e0c1ea7f25d0b11cfd4ab21b1f88630fbbe8c3dda167e5af41c91cdf
test/fixedbugs/bug472.dir/p1.go	none	420	09bf27314e9a1b01770ea33ca56b8700651ace7ac7470e280cf9c68909d2b891
test/fixedbugs/bug472.dir/p2.go	none	420	0b07afebea5e704358b4acdfbb4f005581ffc8d7f26069a06bc2fba9751e8220
test/fixedbugs/bug472.dir/z.go	none	222	a61f1492c1d337909556b6a22d448fb71992d4d1cfc85bc5409d3900ca612e74
test/fixedbugs/bug472.go	rundir	277	ceec0fcc5ee016db7d505e976ed66967753284879625e4727390fb7b8dd1c779
test/fixedbugs/bug473.go	run	1059	aa734db76a7bce11fd2d4be537e8e1110b5d5fb26b355aa6d7d21dd94c125068
test/fixedbugs/bug474.go	run	419	3f3ba9385d9085c00ce099fb010f208ae92d6d98233f1d78d0badf94b915a807
test/fixedbugs/bug475.go	compile	381	355bf5b65bf6429853a474658dcf45ad497c0ee5943e2af340d370e4d9bd88cc
test/fixedbugs/bug476.go	compile	434	cdd69d68ba1a4831550eb2674dceafa2876d4990635c5981e36c41eb229e6e17
test/fixedbugs/bug477.go	compile	491	8d6f7bb5f859d4848cae5f52a2ec380aad82cb1191fb353a1c1b8215e5465bb9
test/fixedbugs/bug478.dir/a.go	none	209	a221804bce494751b474f2335195b18faaf0ed03512c42001c681560bd925f87
test/fixedbugs/bug478.dir/b.go	none	232	8a13bf4b139c61f6460e0464f9af61ab370041e0d01987cfe0701f50b3117f4a
test/fixedbugs/bug478.go	compiledir	319	666755897ae087105f57b5780e6273f6150b29c9978dce9504644e06e4d1a8f2
test/fixedbugs/bug479.dir/a.go	none	261	cacaaba22a4a09035593894e9e37b96ca0b0b144240952f74a021fb1f8f2523b
test/fixedbugs/bug479.dir/b.go	none	263	b791b1a6fb068d9827775ffa5a6ed119bf236e4a3bf3d99707b229cf3bb385b0
test/fixedbugs/bug479.go	rundir	319	098388ce7098184c30b87fb4b1c21b5b697c0676dc3d13e36521780120b8b5a0
test/fixedbugs/bug480.dir/a.go	none	246	e11da45836fe5cd93a9cb1c73dcb87e61fc7a95ec9346bbf223e43be91a712ac
test/fixedbugs/bug480.dir/b.go	none	229	7f362b2d5649063dd77b408335f368f290b6798d745c667003a1958492a9a412
test/fixedbugs/bug480.go	compiledir	250	abbf0ce7c9e44593183ac9fd0f0b4715729aa77a21aadb01241412438c278e29
test/fixedbugs/bug481.go	compile	390	4e2a4fac3ec005c4fd4b31ce5c80b7132c0a154330071b0145eb754d9a3a1cae
test/fixedbugs/bug482.go	compile	455	c6bcc92a35c986a66b251d075f46b6fd2df7b1b6b083ce161f9ab219b4407363
test/fixedbugs/bug483.go	run	680	669ac755f16cff2b2564e6aec95c30005ed6aaffeee98fe0691baab7933a4188
test/fixedbugs/bug484.go	run	1706	1be5bc16798412b9d9119ac24c5b8abf4a2099122010c86c7f115012063f0e75
test/fixedbugs/bug485.go	run	624	30093dac463b880576e943db661c83f2309f7489d49e455d000820828ab593b7
test/fixedbugs/bug486.go	compile	347	d101c69a4a29a233d87686577689d3a277ef68fe84aad4c37f2de31251ff4b38
test/fixedbugs/bug487.go	errorcheck	570	96190a39c26d0c1a1ee96f0d7fd0f99f3e628e66e86cadb0baf2a25675ddc85f
test/fixedbugs/bug488.dir/a.go	none	209	cb63ea7f77ffe90e839f7316ef59c9f20542a908b4d56a7d8119a4675a7d9b07
test/fixedbugs/bug488.dir/b.go	none	202	f4d0e82a18cff41b8b83add7f39b62942ac25eb4dd88c6073dccb9c1bda98db9
test/fixedbugs/bug488.go	errorcheckdir	404	7ae56e6bc77ea35b5b80dc6382bea99c340486f94c1ce98bed37fc173fad8563
test/fixedbugs/bug489.go	compile	491	89756933f8e333cea53aee10a75061197efa6329d108b59380a4049a2b1ab52a
test/fixedbugs/bug490.go	compile	361	26d0d18a72dfb0adf6d54e566e862e8d64d927f1150dd4887dccbb6636bcd934
test/fixedbugs/bug491.go	run	2057	79b9438b0fc96efef6d94ce719ac88724f5625d20e191054dc3c7d1658fa9406
test/fixedbugs/bug492.dir/a.go	none	248	fa9a141d151757f665df7096d8cec63a100c6272002e2cd610da2350cd1716ca
test/fixedbugs/bug492.dir/b.go	none	224	2c2534ad0e33302b7aa027fd7f9762aee3e8954eab111f19e6e788ded04ebbbe
test/fixedbugs/bug492.go	rundir	228	ec2233bd6c416fc301a7b790cd30094c3b5f07d749a40dbbc1bbb1c4f4f69c81
test/fixedbugs/bug493.go	compile	291	07ddf9d07222e647e52fa2d9aad711228c17881c4d73f69714cf36178b104611
test/fixedbugs/bug494.go	run	695	5317ebec2b33b520f2d775d77d5a5d7c719b58597bdf5fa657cb0e12f72e634f
test/fixedbugs/bug495.go	compile	363	67bdc7dbb98b657e25707a962a6b22908fde0e38b80b3548cf6e9158dee078c7
test/fixedbugs/bug496.go	compile	589	168a3db86c9af3b8b123f9ceba64a19da6ed2b4d288ba05d8b48206fa87793d9
test/fixedbugs/bug497.go	run	452	943b38787c5cbdf43fecf53f5551d71ce5298c5de5f095ecfccf65a29604dbd6
test/fixedbugs/bug498.go	run	366	3d2ba25efe83b54210b5a4e25a927bb0f3aae6ef406243d7e5dfe2246a45b57e
test/fixedbugs/bug499.go	run	358	780becf1ac4605ad43d86434e5b77fb8c0592a76ac610ed8a09292d42cba3dc6
test/fixedbugs/bug500.go	run	694	dc952592a966963863199ede895be90330c3f3533afd8376029d8e34adeb4cf1
test/fixedbugs/bug501.go	run	519	8b36fdc4e401dee1778c82f37fea74c662b7078df7e3a5cd2b698a97725e0d77
test/fixedbugs/bug502.go	build	520	e71522ce2404627938412f5a0886900cf1a320dbd3f12c8406cb9a32c3076360
test/fixedbugs/bug503.go	compile	347	856fc0fff6ebf08d6a789e9568ab6cd10db0d69cb9119127318f513dd4c7dca8
test/fixedbugs/bug504.dir/a.go	none	188	ad612dd92db2c24418d10fb16bca03208f6b65d72b9ab28f1d99774952720c24
test/fixedbugs/bug504.dir/b.go	none	216	8ec852330f4fb3812bba80f9defee69bd0c0d3688cc85ee6fe7791cdf181b06e
test/fixedbugs/bug504.dir/c.go	none	199	cf62f21e8fe79f3272d73ad2f6d7a3ef4575dac88657a920128f7acbadcfbd88
test/fixedbugs/bug504.dir/main.go	none	218	92244862201019648122a5a6fa5ff35f3f19ddd067a73eb99e984aa48c6846c3
test/fixedbugs/bug504.go	compiledir	288	d00191f9c6942752e51ee372e38db43a9e203e3b0b3194c4ff8ae363299ae664
test/fixedbugs/bug505.go	compile	401	cbf4d03b0368a5e31f827582cbca923048aa59fd79da83426c67b97061fd1a82
test/fixedbugs/bug506.dir/a.go	none	266	32534f62ea6c0bec61a83d3dbe9baffc802b28a84a9bf4ecd999f9c0af70a2a3
test/fixedbugs/bug506.dir/main.go	none	308	52ccc31775ee0c1c33f7cf29fc07aaef3fb334750efa1ca25263dc21f6d4665f
test/fixedbugs/bug506.go	rundir	308	fdd635334d74fbbfe1c7b6091217625c30a0ec82a81e03867131c03610feebb6
test/fixedbugs/bug507.dir/a.go	none	221	afa5008ce71c7ba9e790a977f559a1a489ae0f4362fa13e8be648bde80611af8
test/fixedbugs/bug507.dir/b.go	none	196	0c827a6c5349d4a8bdea87267ab773507ef980a838d3162a500662b209bc1398
test/fixedbugs/bug507.dir/c.go	none	206	c45909a254aa48e63e51c2d20a8e3e81668ca3286917e5bc232de3c8608968e2
test/fixedbugs/bug507.go	compiledir	259	d10bda8f8e7c432fd166fe5718294710a2475840a503148ca9f4828d6320ff84
test/fixedbugs/bug508.go	compile	293	1ca4d7f25c6db939ee8f09ea1eaa1c72491aafcdef17b10950162b51a267eacd
test/fixedbugs/bug509.go	compile	401	c154798006a01e55928e752e162c8f7524579ec4a2d20dc10f5ecce6c6c4c85a
test/fixedbugs/bug510.dir/a.go	none	304	c1e4f1e80aef4803ce4b15e99ea1730d7139593cfd26196e328be3318f452d00
test/fixedbugs/bug510.dir/b.go	none	269	c011b423fbbc563d9b5d6c525b8d1c1c10d6a8941edddb42b70beb33686cb0f5
test/fixedbugs/bug510.go	rundir	236	8b49c9d493fdf7ec2f64773e843317fdad6ef20eb51109871d8c9466180a2a52
test/fixedbugs/bug511.dir/a.go	none	216	5dfc6219b96ab4cf6d2bd8ff84aa037120f82824c6abc6c390071ce5a66cd431
test/fixedbugs/bug511.dir/b.go	none	209	061e1629f12b1b58e065027a6c3d828fc81bdf2bad29b72d5a0a0ef755c02eda
test/fixedbugs/bug511.go	compiledir	244	a6919eceecc78312798cc90adf52a7d93366b6868d8677d0346811a8d11ae4dc
test/fixedbugs/bug512.go	run	793	0ae89caea1c7d303e6f229bc9cf74adb616f017bb2495d602a8ab3c5397486ce
test/fixedbugs/bug513.go	run	596	ce034ab6e5c1c215eb418093d82b06314417917413a45ddcdda3958a8a7c6222
test/fixedbugs/bug514.go	run	782	c901cd32bdbd77a587e6a1221c117e68510008ae353aa568baf9910a0b8d029d
test/fixedbugs/bug515.go	compile	392	55d35f4ff907645b1007be0838831f9f91629239764c5908b335616a69128db9
test/fixedbugs/bug516.go	compile	276	65f3a92fbfd375d2452ec8e01e37466d526847a00186d64f7a6c98bb5094214a
test/fixedbugs/bug517.go	run	703	bb248eb95c8f7a469a71f40eb551a89fb15cfe6b3217fbe1fe0a0c4f792919bf
test/fixedbugs/bug518.go	errorcheck	321	343755ea337a47916d1712780bc86cd27e24a4a9a80d260b75dc3987e05b9730
test/fixedbugs/dse_move_auxint.go	run	786	9e29fe391a19a088e04d42de5f0b1f5602d18327ee67e5e00fa050173b493ef6
test/fixedbugs/gcc101994.go	compile	330	fa4af42f7150aaade870120d1c75882fe761473b3f9234f79ad1876a3b741609
test/fixedbugs/gcc61204.go	compile	387	90b0abcf75012a5e1c6051ca97282bc62f4a48681b3bb438d0c42fafe6e57381
test/fixedbugs/gcc61244.go	compile	466	8a733b7f10443ebf7b64dd345e613f1e510a8d36b4d60afd223ebbc0e9aa53f1
test/fixedbugs/gcc61246.go	compile	407	6d91732dd66f7b9efa15eab1484c0a3fbb217cd6e506194895a368dde998c939
test/fixedbugs/gcc61248.go	compile	336	1605ec1c89b7e96c2f0f9928738faf23166251399335786aa2fd0568c29faf25
test/fixedbugs/gcc61253.go	compile	390	32122011c8880e27637e645b7db8da235946b8045caec96c67a021026fb058dc
test/fixedbugs/gcc61254.go	compile	302	0c52542e82e4aa74f673c38d639341e4a29b15d2a8511d1ba967fbf9b09f9c96
test/fixedbugs/gcc61255.go	compile	306	620a0ad4c5494f8f907b9fa92d18853da6fc2bb13a74dcc4befe3eb2fe397dea
test/fixedbugs/gcc61258.go	run	310	923d2c8828d1c9f7d4f9f40b343224618dc5006b915f3ee5ddbf3cdece0277bb
test/fixedbugs/gcc61264.go	compile	313	60ddb60705518d24e5fc1269d2fe3536f9a9c3c1eac3f24ea887a0822a326ea4
test/fixedbugs/gcc61265.go	compile	450	f523c0490131c5baf10eb43a505352b87f779fd35e4482f12935df04d10f5e3d
test/fixedbugs/gcc61273.go	compile	375	d2b930727e7d04691113ee9fd4d2a809338dd11e33c699ad1f83eec578bfac17
test/fixedbugs/gcc65755.go	run	605	6a4953ac49009abd7d5f9278aa6de809e001228ed41cc3eb062c32808267305f
test/fixedbugs/gcc67968.dir/a.go	none	242	0f8a33db1d2074e9be1da5cd59d51a14fdef0500c5cdea04f5443beda17d4910
test/fixedbugs/gcc67968.dir/b.go	none	248	c1bc49f380f145ea730e77f252eefb9e8ac7a513b69b173158e12dd811a21e26
test/fixedbugs/gcc67968.go	compiledir	456	ff80913c02e82ae60a3768988bb7f141fe32aad0edf116bc06e8788655e60f33
test/fixedbugs/gcc78763.go	compile	359	8e0d9d96599a6881ed3ad0978e321bf4fac860d05e5ff9920c3acbe79664f459
test/fixedbugs/gcc80226.go	compile	373	a3afb3881f9ada9059df871253c64e387faa6adccc7b0e21637ec39369c65e60
test/fixedbugs/gcc89321.go	compile	376	2da14716ef50e8dc5fd9bacb5e09b342937fa2d1ec48df04d0919a90346284a8
test/fixedbugs/issue10047.go	compile	416	14226def4c4c595a2ec1c45f58b0a5773f6162383acdb6b94fc9e6f458ea4002
test/fixedbugs/issue10066.dir/a.go	none	111	5e97aad8aa551a2cd35517bbf1c3658b0bfe035f1dab2a61a41290eef501c963
test/fixedbugs/issue10066.dir/b.go	none	49	00dab4bdb2f6e84414166b02e426af8136a0bbad8221cbea9164690b412cdc9e
test/fixedbugs/issue10066.go	compiledir	306	eb2bd6af7498d647cf9fefca2d755a4f9aa3a6884cd06c02c454ef08f2ef41e9
test/fixedbugs/issue10135.go	run	597	28e1cffc780674fa6cf5600c96ee87a864e1e6221775b882e5bbcb8a975cd559
test/fixedbugs/issue10219.dir/a.go	none	312	53caa25937166672c1ab2fd48173fa963ff665d326e642850813e1453e342b4a
test/fixedbugs/issue10219.dir/b.go	none	218	50b37bb5ab340d38dcf0c68446e90741302865abe1e97e456614f050261bff4e
test/fixedbugs/issue10219.dir/c.go	none	220	e6672c0122a2c674eab0b8ea86cf2730bd9204c2dfdf62ca9dbbd48621b4f2ed
test/fixedbugs/issue10219.go	compiledir	297	c4eb373d849c3e45ef4b30f28b101840f03550d306c9905ed307841297d39065
test/fixedbugs/issue10253.go	run	418	05e964f2e69263ef92a192f4c5696c2025aa4eab95ecfedf4f2fbd1de2990434
test/fixedbugs/issue10284.go	compile	385	c13cfe265a7d6e5410935212a348b0e0a119d2760b63743a4100ee0579c5a1f4
test/fixedbugs/issue10320.go	run	889	be1d58a596ad90380c0ca57b67d185eca77d1c1c07ab66ba7de7fc71bbd3218f
test/fixedbugs/issue10332.go	run	485	e981e4f47838d0995f533b93eed084fc159cea9b8bbb6d5b976c0adc9998f1c3
test/fixedbugs/issue10353.go	run	917	45c43205031d69e62c9d2bc0962f553bff092f71887af03d3c3cc628cc6daf6c
test/fixedbugs/issue10407.go	runoutput	392	1764f49fe24279693a7083149fcad902a25ce4acb05c218e19cde859dd8ed2b8
test/fixedbugs/issue10441.go	compile	280	32b7560c57e5045df79a6f55b4e31dce96706bfae2cd2f1b6669cf20b6edcdee
test/fixedbugs/issue10486.go	run	518	69edb9e5b9dc2dd484bf2e2cc4b2d78688d2b5a337eb44ebd7896c7c84a2a728
test/fixedbugs/issue10607.go	run	776	434334ff0a8eac2c6a389ecc08b32205be275566a83e4030e5a651c624f6722e
test/fixedbugs/issue10607a.go	none	1635	2ece4000b6fb96a1b7a16b3461c59a39b8edfaa6ad4a113af09de11df4a82231
test/fixedbugs/issue10654.go	compile	351	1207888dcb3b76f2b1c87fae74a733cea15ebcd4e1d939ecaf406c63065eac7d
test/fixedbugs/issue10700.dir/other.go	none	219	1de748639ec01839ac7a2488edf7c024c8e4aaf9598e7856d50bd5e92e856449
test/fixedbugs/issue10700.dir/test.go	errorcheck	2541	a397d514376983cfee66da14e4044a04529489b39715552393eaf49a3486c2ef
test/fixedbugs/issue10700.go	errorcheckdir	194	9ac99e2faac7140049ba2a8f3ff55e988f4a01a2aff1d3bb56a781fec84db38a
test/fixedbugs/issue10925.go	run	588	d71455027c2a633fbb9513024ce53b1a20f3be1a8b9c188f66b8e62105b0c8a2
test/fixedbugs/issue10958.go	buildrun	1927	bfac041fbea0a83fa7c27511dcdc34c42e5dac0815583a9f6da8cd4822fa42fd
test/fixedbugs/issue10975.go	errorcheck	459	2f0880b2eff87442bd49399284dc57f616d715893f3a06dce4a277a33028b2c5
test/fixedbugs/issue10977.go	compile	318	0281fa541dde2e80f2544b31a6521a7109660d5b41338824df179519dc5bdc54
test/fixedbugs/issue11053.dir/p.go	none	213	f05bcf7a0e7afef2ead688f506358a9262637769b3bdaa9f74fb21b487768aa6
test/fixedbugs/issue11053.dir/p_test.go	none	828	791b16fa195ac90b2312e635e55196b665b96b82cae4faed3af0a88e8d3d04c3
test/fixedbugs/issue11053.go	rundir	285	cbf586ac8ec3863cad72ce716bd4c745b4d2b4e840835b8527586dbd3fdcb92f
test/fixedbugs/issue11256.go	run	1160	83ad460d360247144ebf894aa3eacbd21f684402b3b3558a5bb9188b6d0bde3d
test/fixedbugs/issue11286.go	run	600	bcbc4ed1fb8762574e4719d6845d21586c5ebb9fcc49f59d34b258a7f3f3a2e0
test/fixedbugs/issue11326.go	errorcheck	1838	17bc6547ca3b3665d31cab4e177a3346cdeb96f1d24309bd4e31b864eeb6b90c
test/fixedbugs/issue11326b.go	run	821	4005fc0f238d37c64757a4c63fb923d2eb0202608f5a2fceba3cf643a79b59d5
test/fixedbugs/issue11354.go	compile	262	fe6b216d924cfd8657fb893e77dc519bdb8c29af8b7533ae0b1d71b19e255592
test/fixedbugs/issue11359.go	errorcheck	333	d31e14285d1b7b93436b0edf51b7c3d86251f707c2a35db36e31f0f816058ee1
test/fixedbugs/issue11361.go	errorcheck	351	17bcac4ddd36044d6e69b8f55ececbd17b0bc71e6c0c8b92b953aab3a82eab83
test/fixedbugs/issue11362.go	errorcheck	368	c199476950980dfbc33196b8d855a8f6dcfc2ee949166a14c60ae1ff6a9de530
test/fixedbugs/issue11369.go	run	567	a2b133052e0cfb562e8de43d99da44937ff24adc396a6d17baee27ddffa260d3
test/fixedbugs/issue11370.go	compile	286	d462caee18c53ea0174860b6fbba0a577ecd2a894061354177d307f3228863d6
test/fixedbugs/issue11371.go	errorcheck	946	8659c0402973215481efb4ac8ffe8bdf69fd449590793e3e660f30db157ac2c0
test/fixedbugs/issue11590.go	errorcheck	419	21c0eada77711dde3dc5692f90bc245b26a1e117630dbe5670187f1c9ed60a59
test/fixedbugs/issue11610.go	errorcheck	463	e885b5c38739e4a6c5c74020bad69e2709b9d1608e0b74c35ec8f5524d337716
test/fixedbugs/issue11610a.go	errorcheck	357	2a3456c933eb252f20641026c84aaa4295b1395e405aad44e51d3246157964af
test/fixedbugs/issue11614.go	errorcheck	753	d36981cb7df2cb61914f1c0fe8a1cc47f585d11b41016abaf194fcb99310491a
test/fixedbugs/issue11656.dir/asm.go	none	230	4200d59361a169ec935876ee2b9d94c962e4240d010f2928c4923256f49cf316
test/fixedbugs/issue11656.dir/asm_generic.go	none	236	b9b30efa71c0d58ea23b9083fe268798f8e5b945384affea781399f2105d20f7
test/fixedbugs/issue11656.dir/issue11656.go	none	1994	73800f3f97f8a75754a3c3836f37297c888aa598ed835a99ec557a34d7aaca59
test/fixedbugs/issue11656.go	runindir	700	15a8496d39a559d7687c0e5441c0656b7760d60d422a95404f5b3d5a7f192acb
