root	mode	first_line	verdict
package:cmd/compile/internal/test	compiled	src/cmd/compile/internal/test/abiutils_test.go:9:2: could not import cmd/compile/internal/abi (use of internal package cmd/compile/internal/abi not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/compile/internal/typecheck	interpreted	src/cmd/compile/internal/typecheck/builtin.go:6:2: could not import cmd/compile/internal/types (use of internal package cmd/compile/internal/types not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/compile/internal/typecheck	compiled	src/cmd/compile/internal/typecheck/builtin.go:6:2: could not import cmd/compile/internal/types (use of internal package cmd/compile/internal/types not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/compile/internal/types	interpreted	src/cmd/compile/internal/types/alg.go:7:8: could not import cmd/compile/internal/base (use of internal package cmd/compile/internal/base not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/compile/internal/types	compiled	src/cmd/compile/internal/types/alg.go:7:8: could not import cmd/compile/internal/base (use of internal package cmd/compile/internal/base not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/compile/internal/types2	interpreted	src/cmd/compile/internal/types2/alias.go:8:2: could not import cmd/compile/internal/syntax (use of internal package cmd/compile/internal/syntax not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/compile/internal/types2	compiled	src/cmd/compile/internal/types2/alias.go:8:2: could not import cmd/compile/internal/syntax (use of internal package cmd/compile/internal/syntax not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/internal/testdir	interpreted	src/cmd/internal/testdir/testdir_test.go:17:2: could not import internal/testenv (use of internal package internal/testenv not allowed)	missing=0;wording=0;extra=0;class=-
package:cmd/internal/testdir	compiled	src/cmd/internal/testdir/testdir_test.go:17:2: could not import internal/testenv (use of internal package internal/testenv not allowed)	missing=0;wording=0;extra=0;class=-
package:go/types	interpreted	src/go/types/api.go:43:4: could not import internal/types/errors (use of internal package internal/types/errors not allowed)	missing=0;wording=0;extra=0;class=-
package:go/types	compiled	src/go/types/api.go:43:4: could not import internal/types/errors (use of internal package internal/types/errors not allowed)	missing=0;wording=0;extra=0;class=-
package:internal/types/errors	interpreted	src/internal/types/errors/codes_test.go:14:2: could not import internal/testenv (use of internal package internal/testenv not allowed)	missing=0;wording=0;extra=0;class=-
package:internal/types/errors	compiled	src/internal/types/errors/codes_test.go:14:2: could not import internal/testenv (use of internal package internal/testenv not allowed)	missing=0;wording=0;extra=0;class=-
